block,round,task,trial_duration,delay,audioFile,number,stimulus,type,response_1,rt_1,response_2,rt_2
0.0,0.0,tone_number_task,170.0,20.0,tones/880hz_short.mp3,56,tones/880hz_short.mp3,tone_number_task+empty_block+empty_block,s,1338.0,k,1863.0
0.0,1.0,tone_number_task,1133.0,983.0,tones/440hz_short.mp3,23,tones/440hz_short.mp3,tone_number_task+empty_block+empty_block,a,1170.0,j,1033.0
0.0,2.0,tone_number_task,744.0,594.0,tones/440hz_short.mp3,63,tones/440hz_short.mp3,tone_number_task+empty_block+empty_block,a,1886.0,k,2481.0
0.0,4.0,tone_number_task,846.0,696.0,tones/440hz_short.mp3,27,tones/440hz_short.mp3,tone_number_task+empty_block+empty_block,a,1392.0,j,1678.0
0.0,6.0,tone_number_task,904.0,754.0,tones/440hz_short.mp3,28,tones/440hz_short.mp3,tone_number_task+empty_block+empty_block,a,1324.0,j,1470.0
0.0,11.0,tone_number_task,543.0,393.0,tones/880hz_short.mp3,37,tones/880hz_short.mp3,tone_number_task+empty_block+empty_block,s,1513.0,j,2274.0
0.0,12.0,tone_number_task,553.0,403.0,tones/440hz_short.mp3,54,tones/440hz_short.mp3,tone_number_task+empty_block+empty_block,a,1159.0,k,1739.0
0.0,13.0,tone_number_task,890.0,740.0,tones/440hz_short.mp3,68,tones/440hz_short.mp3,tone_number_task+empty_block+empty_block,a,1577.0,k,1403.0
0.0,15.0,tone_number_task,1126.0,976.0,tones/440hz_short.mp3,50,tones/440hz_short.mp3,tone_number_task+empty_block+empty_block,a,1148.0,k,1094.0
0.0,18.0,tone_number_task,697.0,547.0,tones/440hz_short.mp3,33,tones/440hz_short.mp3,tone_number_task+empty_block+empty_block,a,1768.0,j,2401.0
0.0,22.0,tone_number_task,990.0,840.0,tones/880hz_short.mp3,63,tones/880hz_short.mp3,tone_number_task+empty_block+empty_block,s,1369.0,k,1014.0
0.0,25.0,tone_number_task,984.0,834.0,tones/880hz_short.mp3,23,tones/880hz_short.mp3,tone_number_task+empty_block+empty_block,s,1172.0,j,1058.0
0.0,27.0,tone_number_task,1137.0,987.0,tones/440hz_short.mp3,55,tones/440hz_short.mp3,tone_number_task+empty_block+empty_block,a,1983.0,k,1526.0
0.0,28.0,tone_number_task,724.0,574.0,tones/440hz_short.mp3,57,tones/440hz_short.mp3,tone_number_task+empty_block+empty_block,a,1015.0,k,1136.0
0.0,31.0,tone_number_task,856.0,706.0,tones/880hz_short.mp3,32,tones/880hz_short.mp3,tone_number_task+empty_block+empty_block,s,1019.0,j,1133.0
