block,round,task,trial_duration,delay,audioFile,number,stimulus,type,response_1,rt_1,response_2,rt_2
0.0,13.0,tone_number_task,933.0,783.0,tones/440hz_short.mp3,43,tones/440hz_short.mp3,tone_number_task+empty_block+empty_block,s,1671.0,j,890.0
0.0,19.0,tone_number_task,708.0,558.0,tones/880hz_short.mp3,25,tones/880hz_short.mp3,tone_number_task+empty_block+empty_block,s,1430.0,j,873.0
0.0,23.0,tone_number_task,1171.0,1021.0,tones/880hz_short.mp3,32,tones/880hz_short.mp3,tone_number_task+empty_block+empty_block,s,2012.0,j,1001.0
0.0,25.0,tone_number_task,682.0,532.0,tones/440hz_short.mp3,43,tones/440hz_short.mp3,tone_number_task+empty_block+empty_block,s,1836.0,j,1337.0
0.0,29.0,tone_number_task,300.0,150.0,tones/440hz_short.mp3,39,tones/440hz_short.mp3,tone_number_task+empty_block+empty_block,s,1005.0,j,856.0
0.0,33.0,tone_number_task,169.0,19.0,tones/880hz_short.mp3,68,tones/880hz_short.mp3,tone_number_task+empty_block+empty_block,a,857.0,k,839.0
0.0,36.0,tone_number_task,1102.0,952.0,tones/440hz_short.mp3,62,tones/440hz_short.mp3,tone_number_task+empty_block+empty_block,a,1734.0,k,784.0
0.0,39.0,tone_number_task,157.0,7.0,tones/440hz_short.mp3,64,tones/440hz_short.mp3,tone_number_task+empty_block+empty_block,a,700.0,k,710.0
1.0,2.0,tone_number_task,150.0,0.0,tones/880hz_short.mp3,34,tones/880hz_short.mp3,tone_number_task+empty_block+empty_block,s,1149.0,j,1149.0
1.0,3.0,tone_number_task,754.0,604.0,tones/880hz_short.mp3,68,tones/880hz_short.mp3,tone_number_task+empty_block+empty_block,a,1256.0,k,652.0
1.0,4.0,tone_number_task,424.0,274.0,tones/440hz_short.mp3,67,tones/440hz_short.mp3,tone_number_task+empty_block+empty_block,a,1103.0,k,830.0
1.0,6.0,tone_number_task,462.0,312.0,tones/440hz_short.mp3,69,tones/440hz_short.mp3,tone_number_task+empty_block+empty_block,a,765.0,k,461.0
1.0,7.0,tone_number_task,526.0,376.0,tones/880hz_short.mp3,62,tones/880hz_short.mp3,tone_number_task+empty_block+empty_block,s,964.0,j,589.0
1.0,8.0,tone_number_task,419.0,269.0,tones/440hz_short.mp3,68,tones/440hz_short.mp3,tone_number_task+empty_block+empty_block,a,931.0,k,668.0
1.0,15.0,tone_number_task,747.0,597.0,tones/880hz_short.mp3,55,tones/880hz_short.mp3,tone_number_task+empty_block+empty_block,a,1129.0,k,532.0
1.0,16.0,tone_number_task,621.0,471.0,tones/880hz_short.mp3,49,tones/880hz_short.mp3,tone_number_task+empty_block+empty_block,a,1451.0,k,980.0
