"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","referer","accept_language","rt","stimulus","response"
"true","false","[]","[]","[]","preload","0","749","0.0-0.0","65","1","2023-10-25 15:26:45","a725c3012b74bf33a1020a98cb69c237","186.12.13.40","Mozilla/5.0 (iPhone; CPU iPhone OS 16_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1","iPhone","Safari","16.6","iOS","16_6_1","null","es-419,es;q=0.9","","",""
"true","","","","","fullscreen","1","7399","0.0-1.0","65","1","2023-10-25 15:26:45","a725c3012b74bf33a1020a98cb69c237","186.12.13.40","Mozilla/5.0 (iPhone; CPU iPhone OS 16_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1","iPhone","Safari","16.6","iOS","16_6_1","null","es-419,es;q=0.9","","",""
"","","","","","html-button-response","2","10330","0.0-2.0","65","1","2023-10-25 15:26:45","a725c3012b74bf33a1020a98cb69c237","186.12.13.40","Mozilla/5.0 (iPhone; CPU iPhone OS 16_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1","iPhone","Safari","16.6","iOS","16_6_1","null","es-419,es;q=0.9","2926","<p style=""font-size:24px; color:red;"">Cosas importantes a tener en cuenta antes de comenzar el experimento:</p>","0"
"","","","","","html-button-response","3","17619","0.0-3.0","65","1","2023-10-25 15:26:45","a725c3012b74bf33a1020a98cb69c237","186.12.13.40","Mozilla/5.0 (iPhone; CPU iPhone OS 16_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1","iPhone","Safari","16.6","iOS","16_6_1","null","es-419,es;q=0.9","7286","<p style=""font-size:24px;"">El experimento dura aproximadamente 15 minutos.</p><p style=""font-size:24px;"">Por favor, no cierres la ventana del navegador durante el experimento.</p><p style=""font-size:24px;"">Si se completa de forma parcial, no se guardará ningún resultado.</p>","0"
