"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","referer","accept_language","rt","stimulus","response"
"true","false","[]","[]","[]","preload","0","313","0.0-0.0","6","1","2023-10-19 19:18:18","36476ce043e716bb3956d3c52bfa015e","181.9.128.20","Mozilla/5.0 (Linux; Android 11; M2103K19G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Mobile Safari/537.36","WebKit","Chrome","92.0.4515.131","AndroidOS","11","null","es-ES,es;q=0.9,en;q=0.8","","",""
"true","","","","","fullscreen","1","4901","0.0-1.0","6","1","2023-10-19 19:18:18","36476ce043e716bb3956d3c52bfa015e","181.9.128.20","Mozilla/5.0 (Linux; Android 11; M2103K19G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Mobile Safari/537.36","WebKit","Chrome","92.0.4515.131","AndroidOS","11","null","es-ES,es;q=0.9,en;q=0.8","","",""
"","","","","","html-button-response","2","7380","0.0-2.0","6","1","2023-10-19 19:18:18","36476ce043e716bb3956d3c52bfa015e","181.9.128.20","Mozilla/5.0 (Linux; Android 11; M2103K19G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Mobile Safari/537.36","WebKit","Chrome","92.0.4515.131","AndroidOS","11","null","es-ES,es;q=0.9,en;q=0.8","2475","<p style=""font-size:24px; color:red;"">Cosas importantes a tener en cuenta antes de comenzar el experimento:</p>","0"
