"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","referer","accept_language","check","rt","stimulus","response","question_order","url","task","delay","number","audioFile","trial_duration","font_size","block","round","value"
"true","false","[]","[]","[]","preload","0","1034","0.0-0.0","38","1","2023-10-31 21:10:18","a725c3012b74bf33a1020a98cb69c237","24.232.215.58","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36","Macintosh","Chrome","118.0.0.0","OS X","10_15_7","null","en-US,en;q=0.9","true","","","","","","","","","","","","","",""
"true","","","","","fullscreen","1","21251","0.0-1.0","38","1","2023-10-31 21:10:18","a725c3012b74bf33a1020a98cb69c237","24.232.215.58","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36","Macintosh","Chrome","118.0.0.0","OS X","10_15_7","null","en-US,en;q=0.9","true","","","","","","","","","","","","","",""
"","","","","","html-button-response","2","23805","0.0-2.0","38","1","2023-10-31 21:10:18","a725c3012b74bf33a1020a98cb69c237","24.232.215.58","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36","Macintosh","Chrome","118.0.0.0","OS X","10_15_7","null","en-US,en;q=0.9","true","2551","<p style=""font-size:24px; color:red;"">Cosas importantes a tener en cuenta antes de comenzar el experimento:</p>","0","","","","","","","","","","",""
"","","","","","html-button-response","3","29227","0.0-3.0","38","1","2023-10-31 21:10:18","a725c3012b74bf33a1020a98cb69c237","24.232.215.58","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36","Macintosh","Chrome","118.0.0.0","OS X","10_15_7","null","en-US,en;q=0.9","true","5420","<p style=""font-size:24px;"">El experimento dura aproximadamente 15 minutos.</p><p style=""font-size:24px;"">Por favor, no cierres la ventana del navegador durante el experimento.</p><p style=""font-size:24px;"">Si se completa de forma parcial, no se guardará ningún resultado.</p>","0","","","","","","","","","","",""
"","","","","","html-button-response","4","45744","0.0-4.0","38","1","2023-10-31 21:10:18","a725c3012b74bf33a1020a98cb69c237","24.232.215.58","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36","Macintosh","Chrome","118.0.0.0","OS X","10_15_7","null","en-US,en;q=0.9","true","16514","<p style=""font-size:24px;"">El experimento contiene estímulos sonoros.</p>","0","","","","","","","","","","",""
"","","","","","audio-button-response","5","49098","0.0-5.0-0.0","38","1","2023-10-31 21:10:18","a725c3012b74bf33a1020a98cb69c237","24.232.215.58","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36","Macintosh","Chrome","118.0.0.0","OS X","10_15_7","null","en-US,en;q=0.9","true","3222","tones/440hz_short.mp3","1","","","","","","","","","","",""
"","","","","","audio-button-response","6","50371","0.0-6.0-0.0","38","1","2023-10-31 21:10:18","a725c3012b74bf33a1020a98cb69c237","24.232.215.58","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36","Macintosh","Chrome","118.0.0.0","OS X","10_15_7","null","en-US,en;q=0.9","true","1265","tones/880hz_short.mp3","1","","","","","","","","","","",""
"","","","","","survey-html-form","7","54422","0.0-7.0","38","1","2023-10-31 21:10:18","a725c3012b74bf33a1020a98cb69c237","24.232.215.58","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36","Macintosh","Chrome","118.0.0.0","OS X","10_15_7","null","en-US,en;q=0.9","true","4044","","{""response"":""30""}","","","","","","","","","","",""
"","","","","","survey-multi-choice","8","60696","0.0-8.0","38","1","2023-10-31 21:10:18","a725c3012b74bf33a1020a98cb69c237","24.232.215.58","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36","Macintosh","Chrome","118.0.0.0","OS X","10_15_7","null","en-US,en;q=0.9","true","6271","","{""gender"":""Hombre"",""hand"":""Derecha""}","[0,1]","","","","","","","","","",""
"","","","","","external-html","9","103127","0.0-9.0","38","1","2023-10-31 21:10:18","a725c3012b74bf33a1020a98cb69c237","24.232.215.58","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36","Macintosh","Chrome","118.0.0.0","OS X","10_15_7","null","en-US,en;q=0.9","true","41159","","","","instructions/instructions.html","","","","","","","","",""
"","","","","","external-html","10","133746","0.0-10.0","38","1","2023-10-31 21:10:18","a725c3012b74bf33a1020a98cb69c237","24.232.215.58","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36","Macintosh","Chrome","118.0.0.0","OS X","10_15_7","null","en-US,en;q=0.9","true","29126","","","","instructions/animation.html","","","","","","","","",""
"","","","","","html-keyboard-response","11","136698","0.0-11.0-0.0","38","1","2023-10-31 21:10:18","a725c3012b74bf33a1020a98cb69c237","24.232.215.58","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36","Macintosh","Chrome","118.0.0.0","OS X","10_15_7","null","en-US,en;q=0.9","true","null","<div style=""font-size:100px;"">X</div>","null","","","fixation","","","","","","","",""
"","","","","","audio-keyboard-response","12","137421","0.0-11.0-1.0","38","1","2023-10-31 21:10:18","a725c3012b74bf33a1020a98cb69c237","24.232.215.58","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36","Macintosh","Chrome","118.0.0.0","OS X","10_15_7","null","en-US,en;q=0.9","true","604","tones/440hz_short.mp3","a","","","tone_number_task","1000","42","tones/440hz_short.mp3","1150","100","null","null",""
"","","","","","html-keyboard-response","13","137824","0.0-11.0-2.0-0.0","38","1","2023-10-31 21:10:18","a725c3012b74bf33a1020a98cb69c237","24.232.215.58","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36","Macintosh","Chrome","118.0.0.0","OS X","10_15_7","null","en-US,en;q=0.9","true","null","","null","","","delay_block","","","","","","null","null",""
"","","","","","html-keyboard-response","14","137983","0.0-11.0-2.0-1.0","38","1","2023-10-31 21:10:18","a725c3012b74bf33a1020a98cb69c237","24.232.215.58","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36","Macintosh","Chrome","118.0.0.0","OS X","10_15_7","null","en-US,en;q=0.9","true","null","<p id=""stimulus"" style=""font-size:100px;"">42</p>","null","","","tone_number_task_remaining_before_delay","","42","","546","100","null","null",""
"","","","","","html-keyboard-response","15","138625","0.0-11.0-5.0-0.0","38","1","2023-10-31 21:10:18","a725c3012b74bf33a1020a98cb69c237","24.232.215.58","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36","Macintosh","Chrome","118.0.0.0","OS X","10_15_7","null","en-US,en;q=0.9","true","638","<p id=""stimulus"" style=""font-size:100px;"">42</p>","j","","","empty_block","","42","","","","null","null",""
"","","","","","html-keyboard-response","16","141573","0.0-13.0-0.0","38","1","2023-10-31 21:10:18","a725c3012b74bf33a1020a98cb69c237","24.232.215.58","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36","Macintosh","Chrome","118.0.0.0","OS X","10_15_7","null","en-US,en;q=0.9","true","null","<div style=""font-size:100px;"">X</div>","null","","","fixation","","","","","","","",""
"","","","","","audio-keyboard-response","17","142232","0.0-13.0-1.0","38","1","2023-10-31 21:10:18","a725c3012b74bf33a1020a98cb69c237","24.232.215.58","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36","Macintosh","Chrome","118.0.0.0","OS X","10_15_7","null","en-US,en;q=0.9","true","null","tones/880hz_short.mp3","null","","","tone_number_task","500","60","tones/880hz_short.mp3","650","100","null","null",""
"","","","","","html-keyboard-response","18","142238","0.0-13.0-4.0-0.0","38","1","2023-10-31 21:10:18","a725c3012b74bf33a1020a98cb69c237","24.232.215.58","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36","Macintosh","Chrome","118.0.0.0","OS X","10_15_7","null","en-US,en;q=0.9","true","3","tones/880hz_short.mp3","s","","","empty_block","","60","","","","null","null",""
