"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","referer","accept_language","check","rt","stimulus","response","question_order","url","task","delay","number","audioFile","trial_duration","font_size","block","round","value"
"true","false","[]","[]","[]","preload","0","9","0.0-0.0","14","1","2023-10-27 19:04:14","a725c3012b74bf33a1020a98cb69c237","45.71.5.119","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36","WebKit","Chrome","117.0.0.0","Windows","10.0","null","es-ES,es;q=0.9","true","","","","","","","","","","","","","",""
"true","","","","","fullscreen","1","3440","0.0-1.0","14","1","2023-10-27 19:04:14","a725c3012b74bf33a1020a98cb69c237","45.71.5.119","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36","WebKit","Chrome","117.0.0.0","Windows","10.0","null","es-ES,es;q=0.9","true","","","","","","","","","","","","","",""
"","","","","","html-button-response","2","6767","0.0-2.0","14","1","2023-10-27 19:04:14","a725c3012b74bf33a1020a98cb69c237","45.71.5.119","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36","WebKit","Chrome","117.0.0.0","Windows","10.0","null","es-ES,es;q=0.9","true","3325","<p style=""font-size:24px; color:red;"">Cosas importantes a tener en cuenta antes de comenzar el experimento:</p>","0","","","","","","","","","","",""
"","","","","","html-button-response","3","14782","0.0-3.0","14","1","2023-10-27 19:04:14","a725c3012b74bf33a1020a98cb69c237","45.71.5.119","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36","WebKit","Chrome","117.0.0.0","Windows","10.0","null","es-ES,es;q=0.9","true","8015","<p style=""font-size:24px;"">El experimento dura aproximadamente 15 minutos.</p><p style=""font-size:24px;"">Por favor, no cierres la ventana del navegador durante el experimento.</p><p style=""font-size:24px;"">Si se completa de forma parcial, no se guardará ningún resultado.</p>","0","","","","","","","","","","",""
"","","","","","html-button-response","4","17094","0.0-4.0","14","1","2023-10-27 19:04:14","a725c3012b74bf33a1020a98cb69c237","45.71.5.119","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36","WebKit","Chrome","117.0.0.0","Windows","10.0","null","es-ES,es;q=0.9","true","2311","<p style=""font-size:24px;"">El experimento contiene estímulos sonoros.</p>","0","","","","","","","","","","",""
"","","","","","audio-button-response","5","20270","0.0-5.0-0.0","14","1","2023-10-27 19:04:14","a725c3012b74bf33a1020a98cb69c237","45.71.5.119","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36","WebKit","Chrome","117.0.0.0","Windows","10.0","null","es-ES,es;q=0.9","true","3160","tones/440hz_short.mp3","1","","","","","","","","","","",""
"","","","","","audio-button-response","6","22390","0.0-6.0-0.0","14","1","2023-10-27 19:04:14","a725c3012b74bf33a1020a98cb69c237","45.71.5.119","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36","WebKit","Chrome","117.0.0.0","Windows","10.0","null","es-ES,es;q=0.9","true","2120","tones/880hz_short.mp3","1","","","","","","","","","","",""
"","","","","","survey-html-form","7","25606","0.0-7.0","14","1","2023-10-27 19:04:14","a725c3012b74bf33a1020a98cb69c237","45.71.5.119","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36","WebKit","Chrome","117.0.0.0","Windows","10.0","null","es-ES,es;q=0.9","true","3214","","{""response"":""32""}","","","","","","","","","","",""
"","","","","","survey-multi-choice","8","28686","0.0-8.0","14","1","2023-10-27 19:04:14","a725c3012b74bf33a1020a98cb69c237","45.71.5.119","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36","WebKit","Chrome","117.0.0.0","Windows","10.0","null","es-ES,es;q=0.9","true","3079","","{""gender"":""Hombre"",""hand"":""Derecha""}","[0,1]","","","","","","","","","",""
"","","","","","external-html","9","57007","0.0-9.0","14","1","2023-10-27 19:04:14","a725c3012b74bf33a1020a98cb69c237","45.71.5.119","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36","WebKit","Chrome","117.0.0.0","Windows","10.0","null","es-ES,es;q=0.9","true","27744","","","","instructions/instructions.html","","","","","","","","",""
