"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","referer","accept_language","check","rt","stimulus","response","question_order","url","task","delay","number","audioFile","trial_duration","font_size","block","round","value"
"true","false","[]","[]","[]","preload","0","450","0.0-0.0","24","1","2023-10-31 20:22:03","a725c3012b74bf33a1020a98cb69c237","201.234.41.210","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36","Macintosh","Chrome","118.0.0.0","OS X","10_15_7","null","en-US,en;q=0.9","true","","","","","","","","","","","","","",""
"true","","","","","fullscreen","1","14088","0.0-1.0","24","1","2023-10-31 20:22:03","a725c3012b74bf33a1020a98cb69c237","201.234.41.210","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36","Macintosh","Chrome","118.0.0.0","OS X","10_15_7","null","en-US,en;q=0.9","true","","","","","","","","","","","","","",""
"","","","","","html-button-response","2","15824","0.0-2.0","24","1","2023-10-31 20:22:03","a725c3012b74bf33a1020a98cb69c237","201.234.41.210","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36","Macintosh","Chrome","118.0.0.0","OS X","10_15_7","null","en-US,en;q=0.9","true","1734","<p style=""font-size:24px; color:red;"">Cosas importantes a tener en cuenta antes de comenzar el experimento:</p>","0","","","","","","","","","","",""
"","","","","","html-button-response","3","21714","0.0-3.0","24","1","2023-10-31 20:22:03","a725c3012b74bf33a1020a98cb69c237","201.234.41.210","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36","Macintosh","Chrome","118.0.0.0","OS X","10_15_7","null","en-US,en;q=0.9","true","5888","<p style=""font-size:24px;"">El experimento dura aproximadamente 15 minutos.</p><p style=""font-size:24px;"">Por favor, no cierres la ventana del navegador durante el experimento.</p><p style=""font-size:24px;"">Si se completa de forma parcial, no se guardará ningún resultado.</p>","0","","","","","","","","","","",""
"","","","","","html-button-response","4","24506","0.0-4.0","24","1","2023-10-31 20:22:03","a725c3012b74bf33a1020a98cb69c237","201.234.41.210","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36","Macintosh","Chrome","118.0.0.0","OS X","10_15_7","null","en-US,en;q=0.9","true","2790","<p style=""font-size:24px;"">El experimento contiene estímulos sonoros.</p>","0","","","","","","","","","","",""
"","","","","","audio-button-response","5","32307","0.0-5.0-0.0","24","1","2023-10-31 20:22:03","a725c3012b74bf33a1020a98cb69c237","201.234.41.210","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36","Macintosh","Chrome","118.0.0.0","OS X","10_15_7","null","en-US,en;q=0.9","true","7781","tones/440hz_short.mp3","0","","","","","","","","","","",""
"","","","","","audio-button-response","6","32868","0.0-5.1-0.1","24","1","2023-10-31 20:22:03","a725c3012b74bf33a1020a98cb69c237","201.234.41.210","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36","Macintosh","Chrome","118.0.0.0","OS X","10_15_7","null","en-US,en;q=0.9","true","560","tones/440hz_short.mp3","1","","","","","","","","","","",""
"","","","","","audio-button-response","7","34538","0.0-6.0-0.0","24","1","2023-10-31 20:22:03","a725c3012b74bf33a1020a98cb69c237","201.234.41.210","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36","Macintosh","Chrome","118.0.0.0","OS X","10_15_7","null","en-US,en;q=0.9","true","1664","tones/880hz_short.mp3","1","","","","","","","","","","",""
"","","","","","survey-html-form","8","37867","0.0-7.0","24","1","2023-10-31 20:22:03","a725c3012b74bf33a1020a98cb69c237","201.234.41.210","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36","Macintosh","Chrome","118.0.0.0","OS X","10_15_7","null","en-US,en;q=0.9","true","3324","","{""response"":""35""}","","","","","","","","","","",""
"","","","","","survey-multi-choice","9","44364","0.0-8.0","24","1","2023-10-31 20:22:03","a725c3012b74bf33a1020a98cb69c237","201.234.41.210","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36","Macintosh","Chrome","118.0.0.0","OS X","10_15_7","null","en-US,en;q=0.9","true","6495","","{""gender"":""Hombre"",""hand"":""Derecha""}","[0,1]","","","","","","","","","",""
